payment_id,subscription_id,customer_id,payment_date,amount
1550,130,130.0,2025-02-02,199.00
1551,130,130.0,2025-02-02,29
1552,130,130.0,2025-02-02,79
1553,130,130.0,2025-02-02,199.00
1554,130,130.0,2025-02-02,29.00
1555,130,130.0,2025-02-02,79
1556,130,130.0,2025-02-02,79
1557,130,130.0,2025-02-02,79
1558,131,131.0,2024-11-29,29
1559,131,131.0,2024-11-29,79
1560,131,131.0,2024-11-29,79
1561,131,131.0,2024-11-29,29
1562,131,131.0,2024-11-29,199.00
1563,131,131.0,2024-11-29,29.00
1564,131,131.0,2024-11-29,29
1565,131,131.0,2024-11-29,29
1566,131,131.0,2024-11-29,79
1567,132,132.0,2026-04-18,29
1568,132,132.0,2026-04-18,29
1569,132,132.0,2026-04-18,29
1570,132,132.0,2026-04-18,79
1571,132,132.0,2026-04-18,29.00
1572,132,132.0,2026-04-18,79
1573,132,132.0,2026-04-18,29
1574,132,132.0,2026-04-18,199.00
1575,132,132.0,2026-04-18,29
1576,132,132.0,2026-04-18,79
1577,132,132.0,2026-04-18,79
1578,132,132.0,2026-04-18,29
1579,132,132.0,2026-04-18,29
1580,132,132.0,2026-04-18,199.00
1581,133,133.0,2025-01-24,79
1582,133,133.0,2025-01-24,79
1583,133,133.0,2025-01-24,199.00
1584,133,133.0,2025-01-24,29
1585,133,133.0,2025-01-24,-29
1586,133,133.0,2025-01-24,29.00
1587,133,133.0,2025-01-24,199.00
1588,133,133.0,2025-01-24,79
1589,133,133.0,2025-01-24,29.00
1590,133,133.0,2025-01-24,29.00
1591,133,133.0,2025-01-24,79
1592,133,133.0,2025-01-24,29
1593,134,134.0,2025-08-22,29
1594,134,134.0,2025-08-22,199.00
1595,134,134.0,2025-08-22,29
1596,134,134.0,2025-08-22,199.00
1597,134,134.0,2025-08-22,29
1598,134,134.0,2025-08-22,79
1599,134,134.0,2025-08-22,29.00
1600,134,134.0,2025-08-22,29
1601,134,134.0,2025-08-22,29
1602,134,134.0,2025-08-22,79
1603,134,134.0,2025-08-22,199.00
1604,134,134.0,2025-08-22,199.00
1605,134,134.0,2025-08-22,79
1606,134,134.0,2025-08-22,79
1607,134,134.0,2025-08-22,29.00
1608,134,134.0,2025-08-22,199.00
1609,134,134.0,2025-08-22,29
1610,135,135.0,2025-02-13,79
1611,135,135.0,2025-02-13,79
1612,135,135.0,2025-02-13,199.00
1613,135,135.0,2025-02-13,29
1614,135,135.0,2025-02-13,79
1615,135,135.0,2025-02-13,79
1616,135,135.0,2025-02-13,29
1617,135,135.0,2025-02-13,29
1618,135,135.0,2025-02-13,79
1619,135,135.0,2025-02-13,29.00
1620,135,135.0,2025-02-13,199.00
1621,135,135.0,2025-02-13,29
1622,135,135.0,2025-02-13,29.00
1623,136,136.0,2024-12-25,79
1624,136,136.0,2024-12-25,199.00
1625,136,136.0,2024-12-25,79
1626,136,136.0,2024-12-25,79
1627,136,136.0,2024-12-25,199.00
1628,136,136.0,2024-12-25,199.00
1629,136,136.0,2024-12-25,29
1630,136,136.0,2024-12-25,79
1631,136,136.0,2024-12-25,29
1632,136,136.0,2024-12-25,199.00
1633,137,137.0,2026-04-23,199.00
1634,137,137.0,2026-04-23,79
1635,137,137.0,2026-04-23,29
1636,137,137.0,2026-04-23,29
1637,137,137.0,2026-04-23,79
1638,137,137.0,2026-04-23,29
1639,137,137.0,2026-04-23,29
1640,137,137.0,2026-04-23,29
1641,137,137.0,2026-04-23,199.00
1642,137,137.0,2026-04-23,79
1643,138,138.0,2025-06-15,29
1644,138,138.0,2025-06-15,79
1645,138,138.0,2025-06-15,79
1646,138,138.0,2025-06-15,199.00
1647,138,138.0,2025-06-15,79
1648,138,138.0,2025-06-15,79
1649,138,138.0,2025-06-15,29.00
1650,138,138.0,2025-06-15,199.00
1651,138,138.0,2025-06-15,29
1652,138,138.0,2025-06-15,29.00
1653,138,138.0,2025-06-15,29.00
1654,138,138.0,2025-06-15,29.00
1655,138,138.0,2025-06-15,199.00
1656,138,138.0,2025-06-15,29.00
1657,139,139.0,2024-09-16,199.00
1658,139,139.0,2024-09-16,199.00
1659,139,139.0,2024-09-16,29
1660,139,139.0,2024-09-16,79
1661,139,139.0,2024-09-16,79
1662,139,139.0,2024-09-16,-29
1663,139,139.0,2024-09-16,79
1664,139,139.0,2024-09-16,79
1665,139,139.0,2024-09-16,79
1666,139,139.0,2024-09-16,29.00
1667,139,139.0,2024-09-16,29
1668,139,139.0,2024-09-16,29.00
1669,139,139.0,2024-09-16,29.00
1670,140,140.0,2026-03-05,29
1671,140,140.0,2026-03-05,79
1672,140,140.0,2026-03-05,199.00
1673,140,140.0,2026-03-05,79
1674,140,140.0,2026-03-05,79
1675,140,140.0,2026-03-05,199.00
1676,140,140.0,2026-03-05,79
1677,140,140.0,2026-03-05,29.00
1678,140,140.0,2026-03-05,199.00
1679,140,140.0,2026-03-05,199.00
1680,140,140.0,2026-03-05,79
1681,140,140.0,2026-03-05,29
1682,140,140.0,2026-03-05,79
1683,140,140.0,2026-03-05,29.00
1684,140,140.0,2026-03-05,29
1685,140,140.0,2026-03-05,79
1686,140,140.0,2026-03-05,29.00
1687,141,141.0,2025-10-14,199.00
1688,141,141.0,2025-10-14,29
1689,141,141.0,2025-10-14,199.00
1690,141,141.0,2025-10-14,29
1691,141,141.0,2025-10-14,199.00
1692,141,141.0,2025-10-14,79
1693,141,141.0,2025-10-14,79
1694,141,141.0,2025-10-14,79
1695,141,141.0,2025-10-14,29
1696,141,141.0,2025-10-14,29.00
1697,141,141.0,2025-10-14,199.00
1698,141,141.0,2025-10-14,199.00
1699,141,141.0,2025-10-14,199.00
1700,141,141.0,2025-10-14,-29
1701,141,141.0,2025-10-14,29
1702,142,142.0,2025-08-18,29.00
1703,142,142.0,2025-08-18,79
1704,142,142.0,2025-08-18,29
1705,142,142.0,2025-08-18,79
1706,142,142.0,2025-08-18,29.00
1707,142,142.0,2025-08-18,199.00
1708,142,142.0,2025-08-18,29
1709,142,142.0,2025-08-18,29
1710,142,142.0,2025-08-18,29
1711,143,143.0,2024-07-23,199.00
1712,143,143.0,2024-07-23,29
1713,143,143.0,2024-07-23,79
1714,143,143.0,2024-07-23,79
1715,143,143.0,2024-07-23,29
1716,143,143.0,2024-07-23,79
1717,143,143.0,2024-07-23,29.00
1718,143,143.0,2024-07-23,199.00
1719,143,143.0,2024-07-23,29
1720,143,143.0,2024-07-23,199.00
1721,143,143.0,2024-07-23,29
1722,143,143.0,2024-07-23,79
1723,143,143.0,2024-07-23,79
1724,144,144.0,2025-12-08,29.00
1725,144,144.0,2025-12-08,29
1726,144,144.0,2025-12-08,29
1727,144,144.0,2025-12-08,79
1728,144,144.0,2025-12-08,29
1729,144,144.0,2025-12-08,-29
1730,144,144.0,2025-12-08,29
1731,144,144.0,2025-12-08,29
1732,144,144.0,2025-12-08,29
1733,144,144.0,2025-12-08,79
1734,144,144.0,2025-12-08,29
1735,144,144.0,2025-12-08,29
1736,144,144.0,2025-12-08,79
1737,144,144.0,2025-12-08,79
1738,144,144.0,2025-12-08,79
1739,145,145.0,2025-12-25,29
1740,145,145.0,2025-12-25,79
1741,145,145.0,2025-12-25,199.00
1742,145,145.0,2025-12-25,29
1743,145,145.0,2025-12-25,29
1744,145,145.0,2025-12-25,79
1745,145,145.0,2025-12-25,79
1746,145,145.0,2025-12-25,29
1747,145,145.0,2025-12-25,29
1748,145,145.0,2025-12-25,29.00
1749,145,145.0,2025-12-25,29
1750,145,145.0,2025-12-25,29
1751,145,145.0,2025-12-25,29.00
1752,145,145.0,2025-12-25,29
1753,146,146.0,2025-08-31,199.00
1754,146,146.0,2025-08-31,29
1755,146,146.0,2025-08-31,79
1756,146,146.0,2025-08-31,199.00
1757,146,146.0,2025-08-31,79
1758,146,146.0,2025-08-31,29
1759,146,146.0,2025-08-31,29
1760,146,146.0,2025-08-31,29
1761,146,146.0,2025-08-31,-29
1762,146,146.0,2025-08-31,199.00
1763,146,146.0,2025-08-31,29.00
1764,146,146.0,2025-08-31,79
1765,146,,2025-08-31,29.00
1766,147,147.0,2026-03-09,79
1767,147,147.0,2026-03-09,29.00
1768,147,147.0,2026-03-09,79
1769,147,147.0,2026-03-09,79
1770,147,147.0,2026-03-09,29
1771,147,147.0,2026-03-09,199.00
1772,147,147.0,2026-03-09,29
1773,147,147.0,2026-03-09,79
1774,147,147.0,2026-03-09,199.00
1775,148,148.0,2025-02-16,199.00
1776,148,148.0,2025-02-16,79
1777,148,148.0,2025-02-16,199.00
1778,148,148.0,2025-02-16,199.00
1779,148,148.0,2025-02-16,79
1780,148,148.0,2025-02-16,79
1781,148,148.0,2025-02-16,29.00
1782,148,148.0,2025-02-16,29
1783,148,148.0,2025-02-16,79
1784,148,148.0,2025-02-16,29.00
1785,148,148.0,2025-02-16,79
1786,148,148.0,2025-02-16,199.00
1787,148,148.0,2025-02-16,199.00
1788,148,148.0,2025-02-16,79
1789,148,148.0,2025-02-16,79
1790,148,148.0,2025-02-16,79
1791,148,148.0,2025-02-16,199.00
1792,149,149.0,2026-03-07,199.00
1793,149,149.0,2026-03-07,29
1794,149,149.0,2026-03-07,79
1795,149,149.0,2026-03-07,29
1796,149,149.0,2026-03-07,29.00
1797,149,149.0,2026-03-07,79
1798,149,149.0,2026-03-07,79
1799,149,149.0,2026-03-07,29
1800,149,149.0,2026-03-07,79
1801,149,149.0,2026-03-07,29
1802,149,149.0,2026-03-07,79
1803,149,149.0,2026-03-07,79
1804,149,149.0,2026-03-07,29
1805,149,149.0,2026-03-07,199.00
1806,150,150.0,2024-08-27,-29
1807,150,150.0,2024-08-27,79
1808,150,150.0,2024-08-27,29
1809,150,150.0,2024-08-27,-29
1810,150,150.0,2024-08-27,29
1811,150,150.0,2024-08-27,29
1812,150,150.0,2024-08-27,79
1813,151,151.0,2025-06-04,29.00
1814,151,151.0,2025-06-04,29.00
1815,151,151.0,2025-06-04,29
1816,151,,2025-06-04,199.00
1817,151,151.0,2025-06-04,-29
1818,151,151.0,2025-06-04,79
1819,151,151.0,2025-06-04,29.00
1820,151,151.0,2025-06-04,79
1821,151,151.0,2025-06-04,199.00
1822,151,151.0,2025-06-04,29.00
1823,151,151.0,2025-06-04,79
1824,151,151.0,2025-06-04,79
1825,151,151.0,2025-06-04,199.00
1826,151,151.0,2025-06-04,79
1827,152,152.0,2024-07-08,29
1828,152,152.0,2024-07-08,199.00
1829,152,152.0,2024-07-08,79
1830,152,152.0,2024-07-08,29
1831,152,152.0,2024-07-08,79
1832,152,152.0,2024-07-08,199.00
1833,152,152.0,2024-07-08,199.00
1834,152,152.0,2024-07-08,29
1835,152,152.0,2024-07-08,79
1836,152,152.0,2024-07-08,79
1837,152,152.0,2024-07-08,29
1838,152,152.0,2024-07-08,29
1839,152,152.0,2024-07-08,79
1840,152,152.0,2024-07-08,79
1841,152,152.0,2024-07-08,79
1842,152,152.0,2024-07-08,29
1843,152,152.0,2024-07-08,29
1844,153,153.0,2024-12-19,79
1845,153,153.0,2024-12-19,29
1846,153,153.0,2024-12-19,79
1847,153,153.0,2024-12-19,29
1848,153,153.0,2024-12-19,199.00
1849,153,153.0,2024-12-19,79
1850,153,153.0,2024-12-19,29
1851,153,153.0,2024-12-19,29.00
1852,154,154.0,2025-05-06,79
1853,154,154.0,2025-05-06,79
1854,154,154.0,2025-05-06,199.00
1855,154,154.0,2025-05-06,29
1856,154,154.0,2025-05-06,29
1857,154,154.0,2025-05-06,79
1858,154,154.0,2025-05-06,79
1859,154,154.0,2025-05-06,-29
1860,154,154.0,2025-05-06,79
1861,154,154.0,2025-05-06,79
1862,154,154.0,2025-05-06,79
1863,154,154.0,2025-05-06,79
1864,154,154.0,2025-05-06,29
1865,154,154.0,2025-05-06,29
1866,154,154.0,2025-05-06,79
1867,154,154.0,2025-05-06,199.00
1868,155,,2024-10-11,-29
1869,155,155.0,2024-10-11,-29
1870,155,155.0,2024-10-11,29
1871,155,155.0,2024-10-11,199.00
1872,155,155.0,2024-10-11,29
1873,155,155.0,2024-10-11,79
1874,155,155.0,2024-10-11,79
1875,155,155.0,2024-10-11,29
1876,155,155.0,2024-10-11,79
1877,155,155.0,2024-10-11,79
1878,155,155.0,2024-10-11,29
1879,156,156.0,2025-11-21,79
1880,156,156.0,2025-11-21,79
1881,156,156.0,2025-11-21,29
1882,156,156.0,2025-11-21,29
1883,156,156.0,2025-11-21,29
1884,156,156.0,2025-11-21,29
1885,156,156.0,2025-11-21,29.00
1886,156,156.0,2025-11-21,79
1887,156,156.0,2025-11-21,79
1888,156,156.0,2025-11-21,79
1889,156,156.0,2025-11-21,29
1890,156,156.0,2025-11-21,-29
1891,156,156.0,2025-11-21,199.00
1892,156,156.0,2025-11-21,199.00
1893,156,156.0,2025-11-21,29
1894,156,156.0,2025-11-21,79
1895,157,,2025-04-28,29
1896,157,157.0,2025-04-28,199.00
1897,157,157.0,2025-04-28,79
1898,157,157.0,2025-04-28,29
1899,157,157.0,2025-04-28,199.00
1900,157,157.0,2025-04-28,29
1901,157,157.0,2025-04-28,29
1902,157,157.0,2025-04-28,29
1903,157,157.0,2025-04-28,29
1904,157,157.0,2025-04-28,29
1905,157,157.0,2025-04-28,199.00
1906,157,157.0,2025-04-28,199.00
1907,157,157.0,2025-04-28,29
1908,157,157.0,2025-04-28,79
1909,157,157.0,2025-04-28,79
1910,157,,2025-04-28,79
1911,157,157.0,2025-04-28,29
1912,158,158.0,2024-10-09,199.00
1913,158,158.0,2024-10-09,199.00
1914,158,158.0,2024-10-09,199.00
1915,158,158.0,2024-10-09,29
1916,158,158.0,2024-10-09,29
1917,158,158.0,2024-10-09,29
1918,158,158.0,2024-10-09,29
1919,158,158.0,2024-10-09,29
1920,158,158.0,2024-10-09,79
1921,159,159.0,2025-01-01,79
1922,159,159.0,2025-01-01,29.00
1923,159,159.0,2025-01-01,199.00
1924,159,159.0,2025-01-01,199.00
1925,159,159.0,2025-01-01,29.00
1926,159,159.0,2025-01-01,29
1927,159,159.0,2025-01-01,79
1928,159,159.0,2025-01-01,29.00
1929,159,159.0,2025-01-01,29
1930,159,159.0,2025-01-01,199.00
1931,159,159.0,2025-01-01,29
1932,159,159.0,2025-01-01,29
1933,159,159.0,2025-01-01,199.00
1934,160,160.0,2024-09-02,29.00
1935,160,160.0,2024-09-02,79
1936,160,160.0,2024-09-02,199.00
1937,160,160.0,2024-09-02,79
1938,160,,2024-09-02,29
1939,160,160.0,2024-09-02,29.00
1940,160,160.0,2024-09-02,29
1941,160,160.0,2024-09-02,79
1942,160,160.0,2024-09-02,199.00
1943,161,161.0,2024-12-17,79
1944,161,161.0,2024-12-17,29
1945,161,161.0,2024-12-17,29.00
1946,161,161.0,2024-12-17,79
1947,161,161.0,2024-12-17,79
1948,161,161.0,2024-12-17,79
1949,161,161.0,2024-12-17,29.00
1950,161,161.0,2024-12-17,29
1951,161,161.0,2024-12-17,29
1952,161,161.0,2024-12-17,29.00
1953,161,161.0,2024-12-17,29.00
1954,161,161.0,2024-12-17,79
1955,161,161.0,2024-12-17,79
1956,161,161.0,2024-12-17,79
1957,161,161.0,2024-12-17,79
1958,161,161.0,2024-12-17,29
1959,162,162.0,2025-02-10,29.00
1960,162,162.0,2025-02-10,79
1961,162,162.0,2025-02-10,29
1962,162,162.0,2025-02-10,199.00
1963,162,162.0,2025-02-10,79
1964,162,162.0,2025-02-10,29
1965,162,162.0,2025-02-10,29.00
1966,162,162.0,2025-02-10,-29
1967,162,162.0,2025-02-10,29.00
1968,162,162.0,2025-02-10,29.00
1969,163,163.0,2024-08-10,29
1970,163,163.0,2024-08-10,79
1971,163,163.0,2024-08-10,79
1972,163,163.0,2024-08-10,29
1973,163,163.0,2024-08-10,79
1974,163,163.0,2024-08-10,79
1975,163,163.0,2024-08-10,29
1976,163,163.0,2024-08-10,29
1977,163,163.0,2024-08-10,199.00
1978,163,163.0,2024-08-10,-29
1979,163,163.0,2024-08-10,29.00
1980,163,163.0,2024-08-10,29
1981,164,164.0,2026-02-22,199.00
1982,164,164.0,2026-02-22,79
1983,164,164.0,2026-02-22,79
1984,164,164.0,2026-02-22,199.00
1985,164,164.0,2026-02-22,199.00
1986,164,164.0,2026-02-22,199.00
1987,164,164.0,2026-02-22,79
1988,164,164.0,2026-02-22,29
1989,164,164.0,2026-02-22,199.00
1990,164,164.0,2026-02-22,29.00
1991,164,164.0,2026-02-22,79
1992,164,164.0,2026-02-22,79
1993,165,165.0,2025-10-09,29
1994,165,165.0,2025-10-09,79
1995,165,165.0,2025-10-09,29
1996,165,165.0,2025-10-09,29
1997,165,165.0,2025-10-09,79
1998,165,165.0,2025-10-09,29
1999,165,165.0,2025-10-09,29
2000,165,165.0,2025-10-09,29
2001,165,165.0,2025-10-09,29
2002,165,165.0,2025-10-09,29.00
2003,165,165.0,2025-10-09,79
2004,166,166.0,2024-10-13,199.00
2005,166,166.0,2024-10-13,29
2006,166,166.0,2024-10-13,29
2007,166,166.0,2024-10-13,29.00
2008,166,166.0,2024-10-13,29
2009,166,166.0,2024-10-13,199.00
2010,166,166.0,2024-10-13,199.00
2011,166,166.0,2024-10-13,79
2012,166,166.0,2024-10-13,29
2013,166,166.0,2024-10-13,79
2014,166,166.0,2024-10-13,29
2015,166,166.0,2024-10-13,29.00
2016,167,167.0,2024-09-14,199.00
2017,167,167.0,2024-09-14,29.00
2018,167,167.0,2024-09-14,29
2019,167,167.0,2024-09-14,29
2020,167,167.0,2024-09-14,29
2021,167,167.0,2024-09-14,29.00
2022,167,167.0,2024-09-14,29.00
2023,167,167.0,2024-09-14,29
2024,168,168.0,2025-11-16,29
2025,168,168.0,2025-11-16,79
2026,168,168.0,2025-11-16,79
2027,168,168.0,2025-11-16,79
2028,168,168.0,2025-11-16,199.00
2029,168,168.0,2025-11-16,199.00
2030,168,168.0,2025-11-16,29
2031,168,168.0,2025-11-16,-29
2032,169,169.0,2026-06-05,29
2033,169,169.0,2026-06-05,79
2034,169,169.0,2026-06-05,29
2035,169,169.0,2026-06-05,79
2036,169,169.0,2026-06-05,79
2037,169,169.0,2026-06-05,79
2038,169,169.0,2026-06-05,199.00
2039,170,170.0,2025-08-17,-29
2040,170,170.0,2025-08-17,29
2041,170,170.0,2025-08-17,29
2042,170,170.0,2025-08-17,199.00
2043,170,170.0,2025-08-17,29
2044,170,170.0,2025-08-17,79
2045,170,170.0,2025-08-17,79
2046,170,170.0,2025-08-17,29
2047,170,170.0,2025-08-17,29
2048,170,170.0,2025-08-17,79
2049,170,170.0,2025-08-17,29
2050,170,170.0,2025-08-17,199.00
2051,171,171.0,2026-02-23,79
2052,171,171.0,2026-02-23,29
2053,171,171.0,2026-02-23,79
2054,171,171.0,2026-02-23,29
2055,171,171.0,2026-02-23,199.00
2056,171,171.0,2026-02-23,199.00
2057,171,171.0,2026-02-23,29.00
2058,171,171.0,2026-02-23,-29
2059,171,171.0,2026-02-23,79
2060,171,171.0,2026-02-23,199.00
2061,172,172.0,2025-11-23,29
2062,172,172.0,2025-11-23,29
2063,172,172.0,2025-11-23,29
2064,172,172.0,2025-11-23,199.00
2065,172,172.0,2025-11-23,29
2066,172,172.0,2025-11-23,29
2067,172,172.0,2025-11-23,199.00
2068,172,172.0,2025-11-23,199.00
2069,172,172.0,2025-11-23,29.00
2070,172,172.0,2025-11-23,199.00
2071,172,172.0,2025-11-23,199.00
2072,172,172.0,2025-11-23,79
2073,172,172.0,2025-11-23,29.00
2074,172,172.0,2025-11-23,79
2075,172,172.0,2025-11-23,29.00
2076,172,172.0,2025-11-23,29.00
2077,172,172.0,2025-11-23,79
2078,173,173.0,2026-05-17,79
2079,173,173.0,2026-05-17,29.00
2080,173,173.0,2026-05-17,29
2081,173,173.0,2026-05-17,79
2082,173,173.0,2026-05-17,29
2083,173,173.0,2026-05-17,199.00
2084,173,173.0,2026-05-17,199.00
2085,173,173.0,2026-05-17,29.00
2086,173,173.0,2026-05-17,79
2087,173,173.0,2026-05-17,-29
2088,173,173.0,2026-05-17,79
2089,173,173.0,2026-05-17,199.00
2090,174,174.0,2025-09-05,29
2091,174,174.0,2025-09-05,29
2092,174,174.0,2025-09-05,29.00
2093,174,174.0,2025-09-05,29
2094,174,174.0,2025-09-05,29
2095,174,174.0,2025-09-05,29.00
2096,174,174.0,2025-09-05,79
2097,175,175.0,2024-12-05,29.00
2098,175,175.0,2024-12-05,29.00
2099,175,175.0,2024-12-05,199.00
2100,175,175.0,2024-12-05,79
2101,175,175.0,2024-12-05,199.00
2102,175,175.0,2024-12-05,29
2103,175,175.0,2024-12-05,79
2104,175,175.0,2024-12-05,79
2105,175,175.0,2024-12-05,29
2106,175,175.0,2024-12-05,79
2107,175,175.0,2024-12-05,79
2108,175,175.0,2024-12-05,79
2109,175,175.0,2024-12-05,79
2110,175,175.0,2024-12-05,79
2111,176,176.0,2026-03-20,79
2112,176,176.0,2026-03-20,29
2113,176,176.0,2026-03-20,29
2114,176,176.0,2026-03-20,199.00
2115,176,176.0,2026-03-20,79
2116,176,176.0,2026-03-20,199.00
2117,176,176.0,2026-03-20,29
2118,177,177.0,2024-09-17,29.00
2119,177,177.0,2024-09-17,29
2120,177,177.0,2024-09-17,79
2121,177,177.0,2024-09-17,199.00
2122,177,177.0,2024-09-17,199.00
2123,177,177.0,2024-09-17,79
2124,177,177.0,2024-09-17,79
2125,178,178.0,2024-11-04,29
2126,178,178.0,2024-11-04,79
2127,178,178.0,2024-11-04,79
2128,178,178.0,2024-11-04,29
2129,178,178.0,2024-11-04,29
2130,178,178.0,2024-11-04,79
2131,179,179.0,2024-07-19,29
2132,179,179.0,2024-07-19,79
2133,179,179.0,2024-07-19,29
2134,179,179.0,2024-07-19,29
2135,179,179.0,2024-07-19,79
2136,179,179.0,2024-07-19,29.00
2137,179,179.0,2024-07-19,29
2138,179,179.0,2024-07-19,79
2139,179,179.0,2024-07-19,79
2140,179,179.0,2024-07-19,79
2141,179,179.0,2024-07-19,79
2142,179,179.0,2024-07-19,29.00
2143,179,179.0,2024-07-19,79
2144,179,179.0,2024-07-19,199.00
2145,180,180.0,2025-02-06,29
2146,180,180.0,2025-02-06,199.00
2147,180,180.0,2025-02-06,199.00
2148,180,180.0,2025-02-06,29
2149,180,180.0,2025-02-06,29
2150,180,180.0,2025-02-06,199.00
2151,180,180.0,2025-02-06,199.00
2152,180,180.0,2025-02-06,29
2153,180,180.0,2025-02-06,29
2154,180,180.0,2025-02-06,79
2155,180,180.0,2025-02-06,29
2156,180,180.0,2025-02-06,29
2157,180,180.0,2025-02-06,79
2158,180,180.0,2025-02-06,199.00
2159,180,180.0,2025-02-06,79
2160,181,181.0,2024-09-30,79
2161,181,181.0,2024-09-30,29
2162,181,181.0,2024-09-30,29
2163,181,181.0,2024-09-30,79
2164,181,181.0,2024-09-30,199.00
2165,181,181.0,2024-09-30,79
2166,181,181.0,2024-09-30,29
2167,181,181.0,2024-09-30,79
2168,181,181.0,2024-09-30,199.00
2169,181,181.0,2024-09-30,29
2170,181,181.0,2024-09-30,29.00
2171,182,182.0,2026-01-25,199.00
2172,182,182.0,2026-01-25,79
2173,182,182.0,2026-01-25,199.00
2174,182,182.0,2026-01-25,199.00
2175,182,182.0,2026-01-25,79
2176,182,182.0,2026-01-25,29
2177,183,183.0,2025-02-16,199.00
2178,183,183.0,2025-02-16,79
2179,183,183.0,2025-02-16,29
2180,183,183.0,2025-02-16,29
2181,183,183.0,2025-02-16,29
2182,183,183.0,2025-02-16,29.00
2183,183,183.0,2025-02-16,29.00
2184,183,183.0,2025-02-16,79
2185,183,183.0,2025-02-16,199.00
2186,183,183.0,2025-02-16,29
2187,183,183.0,2025-02-16,29
2188,183,183.0,2025-02-16,29
2189,183,183.0,2025-02-16,29
2190,183,183.0,2025-02-16,29
2191,183,183.0,2025-02-16,79
2192,183,183.0,2025-02-16,29
2193,183,183.0,2025-02-16,29.00
2194,184,184.0,2026-02-09,29
2195,184,184.0,2026-02-09,29
2196,184,184.0,2026-02-09,79
2197,184,184.0,2026-02-09,79
2198,184,184.0,2026-02-09,29.00
2199,184,184.0,2026-02-09,29
2200,184,184.0,2026-02-09,79
2201,184,184.0,2026-02-09,29
2202,184,184.0,2026-02-09,29.00
2203,184,184.0,2026-02-09,29.00
2204,184,184.0,2026-02-09,-29
2205,184,184.0,2026-02-09,79
2206,184,184.0,2026-02-09,29
2207,185,185.0,2025-09-28,199.00
2208,185,185.0,2025-09-28,199.00
2209,185,185.0,2025-09-28,79
2210,185,185.0,2025-09-28,79
2211,185,185.0,2025-09-28,29
2212,185,185.0,2025-09-28,29.00
2213,185,185.0,2025-09-28,29.00
2214,185,185.0,2025-09-28,199.00
2215,185,185.0,2025-09-28,29
2216,185,185.0,2025-09-28,79
2217,186,186.0,2026-05-11,29.00
2218,186,186.0,2026-05-11,29
2219,186,186.0,2026-05-11,79
2220,186,186.0,2026-05-11,29
2221,186,186.0,2026-05-11,29.00
2222,186,186.0,2026-05-11,-29
2223,186,186.0,2026-05-11,29
2224,187,187.0,2025-10-30,199.00
2225,187,187.0,2025-10-30,79
2226,187,187.0,2025-10-30,29
2227,187,187.0,2025-10-30,29
2228,187,187.0,2025-10-30,79
2229,187,187.0,2025-10-30,79
2230,187,187.0,2025-10-30,-29
2231,187,187.0,2025-10-30,79
2232,187,187.0,2025-10-30,29
2233,187,187.0,2025-10-30,199.00
2234,187,187.0,2025-10-30,79
2235,187,187.0,2025-10-30,29
2236,187,187.0,2025-10-30,79
2237,187,187.0,2025-10-30,79
2238,187,187.0,2025-10-30,199.00
2239,188,188.0,2025-12-01,199.00
2240,188,188.0,2025-12-01,29.00
2241,188,188.0,2025-12-01,29
2242,188,188.0,2025-12-01,29.00
2243,188,188.0,2025-12-01,29
2244,188,188.0,2025-12-01,79
2245,188,188.0,2025-12-01,199.00
2246,188,188.0,2025-12-01,79
2247,188,188.0,2025-12-01,199.00
2248,188,188.0,2025-12-01,79
2249,189,189.0,2024-06-28,29
2250,189,189.0,2024-06-28,79
2251,189,189.0,2024-06-28,199.00
2252,189,,2024-06-28,199.00
2253,189,189.0,2024-06-28,79
2254,189,189.0,2024-06-28,79
2255,189,189.0,2024-06-28,79
2256,189,189.0,2024-06-28,29.00
2257,189,189.0,2024-06-28,79
2258,189,189.0,2024-06-28,79
2259,189,189.0,2024-06-28,29
2260,189,189.0,2024-06-28,29
2261,189,189.0,2024-06-28,29
2262,189,189.0,2024-06-28,29
2263,190,190.0,2025-04-04,29.00
2264,190,190.0,2025-04-04,199.00
2265,190,190.0,2025-04-04,29.00
2266,190,190.0,2025-04-04,79
2267,190,190.0,2025-04-04,79
2268,190,190.0,2025-04-04,79
2269,190,190.0,2025-04-04,199.00
2270,190,190.0,2025-04-04,29
2271,190,190.0,2025-04-04,29
2272,190,190.0,2025-04-04,29
2273,190,190.0,2025-04-04,79
2274,190,190.0,2025-04-04,199.00
2275,190,190.0,2025-04-04,29
2276,190,190.0,2025-04-04,79
2277,190,190.0,2025-04-04,79
2278,190,190.0,2025-04-04,29
2279,190,190.0,2025-04-04,29
2280,190,190.0,2025-04-04,29
2281,191,191.0,2024-12-07,199.00
2282,191,191.0,2024-12-07,29
2283,191,191.0,2024-12-07,79
2284,191,191.0,2024-12-07,199.00
2285,191,191.0,2024-12-07,79
2286,191,191.0,2024-12-07,199.00
2287,191,191.0,2024-12-07,199.00
2288,191,191.0,2024-12-07,79
2289,191,191.0,2024-12-07,29.00
2290,191,191.0,2024-12-07,-29
2291,191,191.0,2024-12-07,79
2292,191,191.0,2024-12-07,199.00
2293,191,191.0,2024-12-07,79
2294,192,192.0,2025-12-18,199.00
2295,192,192.0,2025-12-18,29.00
2296,192,192.0,2025-12-18,79
2297,192,192.0,2025-12-18,29
2298,192,192.0,2025-12-18,79
2299,192,192.0,2025-12-18,29
